period_id,jurisdiction,overdose_category,rate_per_10000_ed_visits
lfTz14iT,WA,fentanyl,5.18
lfTz14iT,WA,cocaine,1.84
lfTz14iT,WA,methamphetamine,2.58
lfTz14iT,WA,benzodiazepine,1.82
lfTz14iT,WI,all_drugs,23.75
lfTz14iT,WI,all_opioids,6.84
lfTz14iT,WI,all_stimulants,7.2
lfTz14iT,WI,heroin,0.11
lfTz14iT,WI,fentanyl,6.87
lfTz14iT,WI,cocaine,2.02
lfTz14iT,WI,methamphetamine,2.16
lfTz14iT,WI,benzodiazepine,1.46
lfTz14iT,WV,all_drugs,54.8
lfTz14iT,WV,all_opioids,27.53
lfTz14iT,WV,all_stimulants,16.63
lfTz14iT,WV,heroin,0.32
lfTz14iT,WV,fentanyl,20.49
lfTz14iT,WV,cocaine,6.62
lfTz14iT,WV,methamphetamine,8.62
lfTz14iT,WV,benzodiazepine,7.77
lfTz14iT,WY,all_drugs,16.2
lfTz14iT,WY,all_opioids,6.43
lfTz14iT,WY,all_stimulants,4.99
lfTz14iT,WY,heroin,0.1
lfTz14iT,WY,fentanyl,5.16
lfTz14iT,WY,cocaine,1.91
lfTz14iT,WY,methamphetamine,2.85
lfTz14iT,WY,benzodiazepine,1.79
4MVfmuye,AK,all_drugs,25.59
4MVfmuye,AK,all_opioids,11.61
4MVfmuye,AK,all_stimulants,6.41
4MVfmuye,AK,heroin,0.22
4MVfmuye,AK,fentanyl,6.8
4MVfmuye,AK,cocaine,1.91
4MVfmuye,AK,methamphetamine,2.22
4MVfmuye,AK,benzodiazepine,1.59
4MVfmuye,AL,all_drugs,23.66
4MVfmuye,AL,all_opioids,10.85
4MVfmuye,AL,all_stimulants,5.9
4MVfmuye,AL,heroin,0.19
4MVfmuye,AL,fentanyl,4.78
4MVfmuye,AL,cocaine,2.31
4MVfmuye,AL,methamphetamine,2.3
4MVfmuye,AL,benzodiazepine,1.67
4MVfmuye,AR,all_drugs,21.23
4MVfmuye,AR,all_opioids,9.18
4MVfmuye,AR,all_stimulants,5.67
4MVfmuye,AR,heroin,0.18
4MVfmuye,AR,fentanyl,6.49
4MVfmuye,AR,cocaine,2.07
4MVfmuye,AR,methamphetamine,2.32
4MVfmuye,AR,benzodiazepine,1.72
4MVfmuye,AZ,all_drugs,15.9
4MVfmuye,AZ,all_opioids,9.29
4MVfmuye,AZ,all_stimulants,4.98
4MVfmuye,AZ,heroin,0.2
4MVfmuye,AZ,fentanyl,4.0
4MVfmuye,AZ,cocaine,1.41
4MVfmuye,AZ,methamphetamine,1.97
4MVfmuye,AZ,benzodiazepine,1.84
4MVfmuye,CA,all_drugs,18.34
4MVfmuye,CA,all_opioids,7.03
4MVfmuye,CA,all_stimulants,3.11
4MVfmuye,CA,heroin,0.14
4MVfmuye,CA,fentanyl,4.01
4MVfmuye,CA,cocaine,1.87
4MVfmuye,CA,methamphetamine,2.22
4MVfmuye,CA,benzodiazepine,1.15
4MVfmuye,CO,all_drugs,21.95
4MVfmuye,CO,all_opioids,9.7
4MVfmuye,CO,all_stimulants,3.64
4MVfmuye,CO,heroin,0.17
4MVfmuye,CO,fentanyl,5.28
4MVfmuye,CO,cocaine,1.87
4MVfmuye,CO,methamphetamine,1.59
4MVfmuye,CO,benzodiazepine,1.55
4MVfmuye,CT,all_drugs,21.6
4MVfmuye,CT,all_opioids,10.93
4MVfmuye,CT,all_stimulants,3.98
4MVfmuye,CT,heroin,0.16
4MVfmuye,CT,fentanyl,4.87
4MVfmuye,CT,cocaine,1.9
4MVfmuye,CT,methamphetamine,2.17
4MVfmuye,CT,benzodiazepine,1.66
4MVfmuye,DC,all_drugs,22.95
4MVfmuye,DC,all_opioids,13.11
4MVfmuye,DC,all_stimulants,5.5
4MVfmuye,DC,heroin,0.23
4MVfmuye,DC,fentanyl,8.83
4MVfmuye,DC,cocaine,2.02
4MVfmuye,DC,methamphetamine,2.87
4MVfmuye,DC,benzodiazepine,1.72
4MVfmuye,DE,all_drugs,32.28
4MVfmuye,DE,all_opioids,16.37
4MVfmuye,DE,all_stimulants,7.25
4MVfmuye,DE,heroin,0.27
4MVfmuye,DE,fentanyl,9.64
4MVfmuye,DE,cocaine,3.06
4MVfmuye,DE,methamphetamine,3.85
4MVfmuye,DE,benzodiazepine,2.7
4MVfmuye,FL,all_drugs,9.53
4MVfmuye,FL,all_opioids,7.43
4MVfmuye,FL,all_stimulants,3.15
4MVfmuye,FL,heroin,0.13
4MVfmuye,FL,fentanyl,5.21
4MVfmuye,FL,cocaine,1.46
4MVfmuye,FL,methamphetamine,2.34
4MVfmuye,FL,benzodiazepine,1.02
4MVfmuye,GA,all_drugs,19.82
4MVfmuye,GA,all_opioids,11.82
4MVfmuye,GA,all_stimulants,5.03
4MVfmuye,GA,heroin,0.21
4MVfmuye,GA,fentanyl,5.93
4MVfmuye,GA,cocaine,2.14
4MVfmuye,GA,methamphetamine,2.45
4MVfmuye,GA,benzodiazepine,1.88
4MVfmuye,HI,all_drugs,15.13
4MVfmuye,HI,all_opioids,7.69
4MVfmuye,HI,all_stimulants,3.0
4MVfmuye,HI,heroin,0.11
4MVfmuye,HI,fentanyl,3.24
4MVfmuye,HI,cocaine,1.56
4MVfmuye,HI,methamphetamine,1.65
4MVfmuye,HI,benzodiazepine,0.76
4MVfmuye,IA,all_drugs,12.58
4MVfmuye,IA,all_opioids,6.97
4MVfmuye,IA,all_stimulants,4.12
4MVfmuye,IA,heroin,0.15
4MVfmuye,IA,fentanyl,4.87
4MVfmuye,IA,cocaine,1.6
4MVfmuye,IA,methamphetamine,2.33
4MVfmuye,IA,benzodiazepine,1.53
4MVfmuye,ID,all_drugs,19.95
4MVfmuye,ID,all_opioids,10.36
4MVfmuye,ID,all_stimulants,3.33
4MVfmuye,ID,heroin,0.17
4MVfmuye,ID,fentanyl,5.13
4MVfmuye,ID,cocaine,1.99
4MVfmuye,ID,methamphetamine,1.59
4MVfmuye,ID,benzodiazepine,1.46
4MVfmuye,IL,all_drugs,23.0
4MVfmuye,IL,all_opioids,10.42
4MVfmuye,IL,all_stimulants,5.73
4MVfmuye,IL,heroin,0.21
4MVfmuye,IL,fentanyl,5.48
4MVfmuye,IL,cocaine,2.21
4MVfmuye,IL,methamphetamine,2.29
4MVfmuye,IL,benzodiazepine,1.71
4MVfmuye,IN,all_drugs,33.11
4MVfmuye,IN,all_opioids,13.17
4MVfmuye,IN,all_stimulants,6.99
4MVfmuye,IN,heroin,0.29
4MVfmuye,IN,fentanyl,8.34
4MVfmuye,IN,cocaine,3.24
4MVfmuye,IN,methamphetamine,4.34
4MVfmuye,IN,benzodiazepine,2.53
4MVfmuye,KS,all_drugs,16.52
4MVfmuye,KS,all_opioids,8.57
4MVfmuye,KS,all_stimulants,4.26
4MVfmuye,KS,heroin,0.17
4MVfmuye,KS,fentanyl,5.54
4MVfmuye,KS,cocaine,1.23
4MVfmuye,KS,methamphetamine,2.37
4MVfmuye,KS,benzodiazepine,1.75
4MVfmuye,KY,all_drugs,49.22
4MVfmuye,KY,all_opioids,22.14
4MVfmuye,KY,all_stimulants,9.8
4MVfmuye,KY,heroin,0.39
4MVfmuye,KY,fentanyl,12.76
4MVfmuye,KY,cocaine,4.59
4MVfmuye,KY,methamphetamine,5.46
4MVfmuye,KY,benzodiazepine,3.83
4MVfmuye,LA,all_drugs,24.62
4MVfmuye,LA,all_opioids,10.87
4MVfmuye,LA,all_stimulants,4.11
4MVfmuye,LA,heroin,0.21
4MVfmuye,LA,fentanyl,7.07
4MVfmuye,LA,cocaine,2.0
4MVfmuye,LA,methamphetamine,2.89
4MVfmuye,LA,benzodiazepine,1.44
4MVfmuye,MA,all_drugs,27.48
4MVfmuye,MA,all_opioids,11.19
4MVfmuye,MA,all_stimulants,7.47
4MVfmuye,MA,heroin,0.3
4MVfmuye,MA,fentanyl,6.93
4MVfmuye,MA,cocaine,3.0
4MVfmuye,MA,methamphetamine,3.74
4MVfmuye,MA,benzodiazepine,2.12
4MVfmuye,MD,all_drugs,42.22
4MVfmuye,MD,all_opioids,20.61
4MVfmuye,MD,all_stimulants,8.11
4MVfmuye,MD,heroin,0.36
4MVfmuye,MD,fentanyl,13.94
4MVfmuye,MD,cocaine,3.54
4MVfmuye,MD,methamphetamine,5.07
4MVfmuye,MD,benzodiazepine,3.45
4MVfmuye,ME,all_drugs,34.62
4MVfmuye,ME,all_opioids,16.44
4MVfmuye,ME,all_stimulants,10.05
4MVfmuye,ME,heroin,0.33
4MVfmuye,ME,fentanyl,10.01
4MVfmuye,ME,cocaine,4.07
4MVfmuye,ME,methamphetamine,3.69
4MVfmuye,ME,benzodiazepine,2.31
4MVfmuye,MI,all_drugs,29.94
4MVfmuye,MI,all_opioids,10.83
4MVfmuye,MI,all_stimulants,6.01
4MVfmuye,MI,heroin,0.18
4MVfmuye,MI,fentanyl,6.38
4MVfmuye,MI,cocaine,1.83
4MVfmuye,MI,methamphetamine,2.59
4MVfmuye,MI,benzodiazepine,1.65
4MVfmuye,MN,all_drugs,14.56
4MVfmuye,MN,all_opioids,7.17
4MVfmuye,MN,all_stimulants,2.46
4MVfmuye,MN,heroin,0.12
4MVfmuye,MN,fentanyl,4.77
4MVfmuye,MN,cocaine,1.63
4MVfmuye,MN,methamphetamine,1.53
4MVfmuye,MN,benzodiazepine,1.4
4MVfmuye,MO,all_drugs,25.68
4MVfmuye,MO,all_opioids,14.7
4MVfmuye,MO,all_stimulants,6.51
4MVfmuye,MO,heroin,0.24
4MVfmuye,MO,fentanyl,7.43
4MVfmuye,MO,cocaine,3.78
4MVfmuye,MO,methamphetamine,2.85
4MVfmuye,MO,benzodiazepine,2.36
4MVfmuye,MS,all_drugs,26.44
4MVfmuye,MS,all_opioids,9.08
4MVfmuye,MS,all_stimulants,4.04
4MVfmuye,MS,heroin,0.19
4MVfmuye,MS,fentanyl,6.71
4MVfmuye,MS,cocaine,2.07
4MVfmuye,MS,methamphetamine,2.48
4MVfmuye,MS,benzodiazepine,2.08
4MVfmuye,MT,all_drugs,15.6
4MVfmuye,MT,all_opioids,7.85
4MVfmuye,MT,all_stimulants,3.07
4MVfmuye,MT,heroin,0.16
4MVfmuye,MT,fentanyl,4.68
4MVfmuye,MT,cocaine,1.84
4MVfmuye,MT,methamphetamine,1.6
4MVfmuye,MT,benzodiazepine,1.33
4MVfmuye,NC,all_drugs,19.13
4MVfmuye,NC,all_opioids,10.22
4MVfmuye,NC,all_stimulants,6.48
4MVfmuye,NC,heroin,0.19
4MVfmuye,NC,fentanyl,4.79
4MVfmuye,NC,cocaine,1.96
4MVfmuye,NC,methamphetamine,1.95
4MVfmuye,NC,benzodiazepine,1.47
4MVfmuye,ND,all_drugs,17.36
4MVfmuye,ND,all_opioids,5.54
4MVfmuye,ND,all_stimulants,3.7
4MVfmuye,ND,heroin,0.14
4MVfmuye,ND,fentanyl,3.7
4MVfmuye,ND,cocaine,1.51
4MVfmuye,ND,methamphetamine,1.47
4MVfmuye,ND,benzodiazepine,1.37
4MVfmuye,NE,all_drugs,15.01
4MVfmuye,NE,all_opioids,7.08
4MVfmuye,NE,all_stimulants,3.47
4MVfmuye,NE,heroin,0.16
4MVfmuye,NE,fentanyl,4.62
4MVfmuye,NE,cocaine,0.94
4MVfmuye,NE,methamphetamine,1.89
4MVfmuye,NE,benzodiazepine,0.96
4MVfmuye,NH,all_drugs,31.81
4MVfmuye,NH,all_opioids,14.78
4MVfmuye,NH,all_stimulants,7.12
4MVfmuye,NH,heroin,0.31
4MVfmuye,NH,fentanyl,9.46
4MVfmuye,NH,cocaine,2.74
4MVfmuye,NH,methamphetamine,3.2
4MVfmuye,NH,benzodiazepine,2.58
4MVfmuye,NJ,all_drugs,13.64
4MVfmuye,NJ,all_opioids,7.39
4MVfmuye,NJ,all_stimulants,4.78
4MVfmuye,NJ,heroin,0.12
4MVfmuye,NJ,fentanyl,4.29
4MVfmuye,NJ,cocaine,1.49
4MVfmuye,NJ,methamphetamine,2.51
4MVfmuye,NJ,benzodiazepine,1.26
4MVfmuye,NM,all_drugs,34.77
4MVfmuye,NM,all_opioids,14.2
4MVfmuye,NM,all_stimulants,8.41
4MVfmuye,NM,heroin,0.34
4MVfmuye,NM,fentanyl,8.28
4MVfmuye,NM,cocaine,3.98
4MVfmuye,NM,methamphetamine,4.24
4MVfmuye,NM,benzodiazepine,3.26
4MVfmuye,NV,all_drugs,24.37
4MVfmuye,NV,all_opioids,11.91
4MVfmuye,NV,all_stimulants,5.56
4MVfmuye,NV,heroin,0.27
4MVfmuye,NV,fentanyl,6.64
4MVfmuye,NV,cocaine,2.37
4MVfmuye,NV,methamphetamine,2.59
4MVfmuye,NV,benzodiazepine,1.83
4MVfmuye,NY,all_drugs,19.4
4MVfmuye,NY,all_opioids,9.43
4MVfmuye,NY,all_stimulants,3.77
4MVfmuye,NY,heroin,0.16
4MVfmuye,NY,fentanyl,4.9
4MVfmuye,NY,cocaine,1.82
4MVfmuye,NY,methamphetamine,1.51
4MVfmuye,NY,benzodiazepine,1.25
4MVfmuye,OH,all_drugs,39.2
4MVfmuye,OH,all_opioids,22.21
4MVfmuye,OH,all_stimulants,9.56
4MVfmuye,OH,heroin,0.39
4MVfmuye,OH,fentanyl,10.31
4MVfmuye,OH,cocaine,4.28
4MVfmuye,OH,methamphetamine,4.45
4MVfmuye,OH,benzodiazepine,4.24
4MVfmuye,OK,all_drugs,23.25
4MVfmuye,OK,all_opioids,9.94
4MVfmuye,OK,all_stimulants,4.64
4MVfmuye,OK,heroin,0.13
4MVfmuye,OK,fentanyl,5.15
4MVfmuye,OK,cocaine,1.78
4MVfmuye,OK,methamphetamine,2.44
4MVfmuye,OK,benzodiazepine,1.83
4MVfmuye,OR,all_drugs,28.95
4MVfmuye,OR,all_opioids,14.72
4MVfmuye,OR,all_stimulants,5.66
4MVfmuye,OR,heroin,0.22
4MVfmuye,OR,fentanyl,8.13
4MVfmuye,OR,cocaine,2.61
4MVfmuye,OR,methamphetamine,2.89
4MVfmuye,OR,benzodiazepine,2.72
4MVfmuye,PA,all_drugs,34.29
4MVfmuye,PA,all_opioids,13.74
4MVfmuye,PA,all_stimulants,6.34
4MVfmuye,PA,heroin,0.33
4MVfmuye,PA,fentanyl,8.29
4MVfmuye,PA,cocaine,2.93
4MVfmuye,PA,methamphetamine,3.77
4MVfmuye,PA,benzodiazepine,2.76
4MVfmuye,RI,all_drugs,25.62
4MVfmuye,RI,all_opioids,12.01
4MVfmuye,RI,all_stimulants,5.66
4MVfmuye,RI,heroin,0.22
4MVfmuye,RI,fentanyl,5.37
4MVfmuye,RI,cocaine,2.78
4MVfmuye,RI,methamphetamine,2.09
4MVfmuye,RI,benzodiazepine,1.91
4MVfmuye,SC,all_drugs,20.5
4MVfmuye,SC,all_opioids,11.32
4MVfmuye,SC,all_stimulants,5.25
4MVfmuye,SC,heroin,0.23
4MVfmuye,SC,fentanyl,6.87
4MVfmuye,SC,cocaine,2.03
4MVfmuye,SC,methamphetamine,2.77
4MVfmuye,SC,benzodiazepine,2.39
4MVfmuye,SD,all_drugs,13.46
4MVfmuye,SD,all_opioids,6.55
4MVfmuye,SD,all_stimulants,4.24
4MVfmuye,SD,heroin,0.15
4MVfmuye,SD,fentanyl,4.37
4MVfmuye,SD,cocaine,1.79
4MVfmuye,SD,methamphetamine,1.6
4MVfmuye,SD,benzodiazepine,1.19
4MVfmuye,TN,all_drugs,35.64
4MVfmuye,TN,all_opioids,16.76
4MVfmuye,TN,all_stimulants,10.62
4MVfmuye,TN,heroin,0.25
4MVfmuye,TN,fentanyl,8.25
4MVfmuye,TN,cocaine,2.9
4MVfmuye,TN,methamphetamine,5.18
4MVfmuye,TN,benzodiazepine,2.77
4MVfmuye,TX,all_drugs,15.0
4MVfmuye,TX,all_opioids,5.36
4MVfmuye,TX,all_stimulants,3.4
4MVfmuye,TX,heroin,0.15
4MVfmuye,TX,fentanyl,4.17
4MVfmuye,TX,cocaine,1.43
4MVfmuye,TX,methamphetamine,1.31
4MVfmuye,TX,benzodiazepine,1.16
4MVfmuye,UT,all_drugs,18.14
4MVfmuye,UT,all_opioids,6.77
4MVfmuye,UT,all_stimulants,4.37
4MVfmuye,UT,heroin,0.17
4MVfmuye,UT,fentanyl,4.16
4MVfmuye,UT,cocaine,1.82
4MVfmuye,UT,methamphetamine,1.9
4MVfmuye,UT,benzodiazepine,1.61
4MVfmuye,VA,all_drugs,33.46
4MVfmuye,VA,all_opioids,9.61
4MVfmuye,VA,all_stimulants,6.41
4MVfmuye,VA,heroin,0.26
4MVfmuye,VA,fentanyl,5.58
4MVfmuye,VA,cocaine,2.16
4MVfmuye,VA,methamphetamine,2.54
4MVfmuye,VA,benzodiazepine,1.94
4MVfmuye,VT,all_drugs,28.0
4MVfmuye,VT,all_opioids,12.87
4MVfmuye,VT,all_stimulants,7.46
4MVfmuye,VT,heroin,0.18
4MVfmuye,VT,fentanyl,6.43
4MVfmuye,VT,cocaine,3.01
4MVfmuye,VT,methamphetamine,3.48
4MVfmuye,VT,benzodiazepine,1.92
4MVfmuye,WA,all_drugs,21.38
4MVfmuye,WA,all_opioids,10.6
4MVfmuye,WA,all_stimulants,4.39
4MVfmuye,WA,heroin,0.14
4MVfmuye,WA,fentanyl,5.68
4MVfmuye,WA,cocaine,2.29
4MVfmuye,WA,methamphetamine,1.86
4MVfmuye,WA,benzodiazepine,1.53
4MVfmuye,WI,all_drugs,25.24
4MVfmuye,WI,all_opioids,9.89
4MVfmuye,WI,all_stimulants,3.59
4MVfmuye,WI,heroin,0.2
4MVfmuye,WI,fentanyl,4.71
4MVfmuye,WI,cocaine,1.62
4MVfmuye,WI,methamphetamine,1.75
4MVfmuye,WI,benzodiazepine,1.97
4MVfmuye,WV,all_drugs,55.2
4MVfmuye,WV,all_opioids,29.7
4MVfmuye,WV,all_stimulants,15.37
4MVfmuye,WV,heroin,0.56
4MVfmuye,WV,fentanyl,16.79
4MVfmuye,WV,cocaine,6.17
4MVfmuye,WV,methamphetamine,7.0
4MVfmuye,WV,benzodiazepine,4.32
4MVfmuye,WY,all_drugs,15.49
4MVfmuye,WY,all_opioids,7.83
4MVfmuye,WY,all_stimulants,3.9
4MVfmuye,WY,heroin,0.16
4MVfmuye,WY,fentanyl,5.27
4MVfmuye,WY,cocaine,1.72
4MVfmuye,WY,methamphetamine,1.69
4MVfmuye,WY,benzodiazepine,0.92
j1dZWmlF,AK,all_drugs,17.17
j1dZWmlF,AK,all_opioids,9.32
j1dZWmlF,AK,all_stimulants,3.87
j1dZWmlF,AK,heroin,0.52
j1dZWmlF,AK,fentanyl,4.69
j1dZWmlF,AK,cocaine,1.67
j1dZWmlF,AK,methamphetamine,1.98
j1dZWmlF,AK,benzodiazepine,1.7
j1dZWmlF,AL,all_drugs,27.91
j1dZWmlF,AL,all_opioids,11.29
j1dZWmlF,AL,all_stimulants,4.4
j1dZWmlF,AL,heroin,0.54
j1dZWmlF,AL,fentanyl,4.83
j1dZWmlF,AL,cocaine,2.26
j1dZWmlF,AL,methamphetamine,2.29
j1dZWmlF,AL,benzodiazepine,0.81
j1dZWmlF,AR,all_drugs,23.9
j1dZWmlF,AR,all_opioids,10.85
j1dZWmlF,AR,all_stimulants,4.03
j1dZWmlF,AR,heroin,0.72
j1dZWmlF,AR,fentanyl,4.7
j1dZWmlF,AR,cocaine,1.6
j1dZWmlF,AR,methamphetamine,2.37
j1dZWmlF,AR,benzodiazepine,1.25
j1dZWmlF,AZ,all_drugs,19.05
j1dZWmlF,AZ,all_opioids,8.45
j1dZWmlF,AZ,all_stimulants,3.36
j1dZWmlF,AZ,heroin,0.6
j1dZWmlF,AZ,fentanyl,4.68
j1dZWmlF,AZ,cocaine,1.92
j1dZWmlF,AZ,methamphetamine,2.01
j1dZWmlF,AZ,benzodiazepine,1.04
j1dZWmlF,CA,all_drugs,13.83
j1dZWmlF,CA,all_opioids,7.99
j1dZWmlF,CA,all_stimulants,3.44
j1dZWmlF,CA,heroin,0.48
j1dZWmlF,CA,fentanyl,4.52
j1dZWmlF,CA,cocaine,1.48
j1dZWmlF,CA,methamphetamine,1.76
j1dZWmlF,CA,benzodiazepine,1.44
j1dZWmlF,CO,all_drugs,19.38
j1dZWmlF,CO,all_opioids,12.02
j1dZWmlF,CO,all_stimulants,3.3
j1dZWmlF,CO,heroin,0.52
j1dZWmlF,CO,fentanyl,3.36
j1dZWmlF,CO,cocaine,2.0
j1dZWmlF,CO,methamphetamine,2.03
j1dZWmlF,CO,benzodiazepine,1.28
j1dZWmlF,CT,all_drugs,16.73
j1dZWmlF,CT,all_opioids,10.45
j1dZWmlF,CT,all_stimulants,4.05
j1dZWmlF,CT,heroin,0.69
j1dZWmlF,CT,fentanyl,3.87
j1dZWmlF,CT,cocaine,1.74
j1dZWmlF,CT,methamphetamine,1.89
j1dZWmlF,CT,benzodiazepine,1.27
j1dZWmlF,DC,all_drugs,26.32
j1dZWmlF,DC,all_opioids,9.97
j1dZWmlF,DC,all_stimulants,5.77
j1dZWmlF,DC,heroin,0.89
j1dZWmlF,DC,fentanyl,6.28
j1dZWmlF,DC,cocaine,2.5
j1dZWmlF,DC,methamphetamine,2.49
j1dZWmlF,DC,benzodiazepine,2.41
j1dZWmlF,DE,all_drugs,34.87
j1dZWmlF,DE,all_opioids,16.74
j1dZWmlF,DE,all_stimulants,7.48
j1dZWmlF,DE,heroin,0.9
j1dZWmlF,DE,fentanyl,6.62
j1dZWmlF,DE,cocaine,2.89
j1dZWmlF,DE,methamphetamine,2.4
j1dZWmlF,DE,benzodiazepine,1.86
j1dZWmlF,FL,all_drugs,13.15
j1dZWmlF,FL,all_opioids,7.24
j1dZWmlF,FL,all_stimulants,3.1
j1dZWmlF,FL,heroin,0.38
j1dZWmlF,FL,fentanyl,3.4
j1dZWmlF,FL,cocaine,1.36
j1dZWmlF,FL,methamphetamine,1.81
j1dZWmlF,FL,benzodiazepine,1.55
j1dZWmlF,GA,all_drugs,24.64
j1dZWmlF,GA,all_opioids,9.3
j1dZWmlF,GA,all_stimulants,5.05
j1dZWmlF,GA,heroin,0.69
j1dZWmlF,GA,fentanyl,4.52
j1dZWmlF,GA,cocaine,1.69
j1dZWmlF,GA,methamphetamine,2.02
j1dZWmlF,GA,benzodiazepine,1.63
j1dZWmlF,HI,all_drugs,15.08
j1dZWmlF,HI,all_opioids,6.52
j1dZWmlF,HI,all_stimulants,3.42
j1dZWmlF,HI,heroin,0.44
j1dZWmlF,HI,fentanyl,2.91
j1dZWmlF,HI,cocaine,1.08
j1dZWmlF,HI,methamphetamine,1.07
j1dZWmlF,HI,benzodiazepine,0.9
j1dZWmlF,IA,all_drugs,15.48
j1dZWmlF,IA,all_opioids,4.8
j1dZWmlF,IA,all_stimulants,2.93
j1dZWmlF,IA,heroin,0.64
j1dZWmlF,IA,fentanyl,3.71
j1dZWmlF,IA,cocaine,1.38
j1dZWmlF,IA,methamphetamine,1.73
j1dZWmlF,IA,benzodiazepine,0.89
j1dZWmlF,ID,all_drugs,20.03
j1dZWmlF,ID,all_opioids,10.32
j1dZWmlF,ID,all_stimulants,3.77
j1dZWmlF,ID,heroin,0.42
j1dZWmlF,ID,fentanyl,3.67
j1dZWmlF,ID,cocaine,1.93
j1dZWmlF,ID,methamphetamine,1.88
j1dZWmlF,ID,benzodiazepine,1.1
j1dZWmlF,IL,all_drugs,28.65
j1dZWmlF,IL,all_opioids,7.73
j1dZWmlF,IL,all_stimulants,4.07
j1dZWmlF,IL,heroin,0.53
j1dZWmlF,IL,fentanyl,3.63
j1dZWmlF,IL,cocaine,1.66
j1dZWmlF,IL,methamphetamine,2.18
j1dZWmlF,IL,benzodiazepine,1.84
j1dZWmlF,IN,all_drugs,27.16
j1dZWmlF,IN,all_opioids,11.02
j1dZWmlF,IN,all_stimulants,6.17
j1dZWmlF,IN,heroin,0.92
j1dZWmlF,IN,fentanyl,6.07
j1dZWmlF,IN,cocaine,2.53
j1dZWmlF,IN,methamphetamine,2.67
j1dZWmlF,IN,benzodiazepine,2.13
j1dZWmlF,KS,all_drugs,16.83
j1dZWmlF,KS,all_opioids,9.04
j1dZWmlF,KS,all_stimulants,4.61
j1dZWmlF,KS,heroin,0.53
j1dZWmlF,KS,fentanyl,3.51
j1dZWmlF,KS,cocaine,1.51
j1dZWmlF,KS,methamphetamine,1.47
j1dZWmlF,KS,benzodiazepine,1.4
j1dZWmlF,KY,all_drugs,47.13
j1dZWmlF,KY,all_opioids,18.65
j1dZWmlF,KY,all_stimulants,10.02
j1dZWmlF,KY,heroin,1.32
j1dZWmlF,KY,fentanyl,7.68
j1dZWmlF,KY,cocaine,3.92
j1dZWmlF,KY,methamphetamine,4.32
j1dZWmlF,KY,benzodiazepine,3.68
j1dZWmlF,LA,all_drugs,23.78
j1dZWmlF,LA,all_opioids,9.37
j1dZWmlF,LA,all_stimulants,3.92
j1dZWmlF,LA,heroin,0.63
j1dZWmlF,LA,fentanyl,4.53
j1dZWmlF,LA,cocaine,1.91
j1dZWmlF,LA,methamphetamine,2.08
j1dZWmlF,LA,benzodiazepine,1.52
j1dZWmlF,MA,all_drugs,30.93
j1dZWmlF,MA,all_opioids,10.89
j1dZWmlF,MA,all_stimulants,7.37
j1dZWmlF,MA,heroin,0.89
j1dZWmlF,MA,fentanyl,4.55
j1dZWmlF,MA,cocaine,2.33
j1dZWmlF,MA,methamphetamine,2.83
j1dZWmlF,MA,benzodiazepine,1.85
j1dZWmlF,MD,all_drugs,31.31
j1dZWmlF,MD,all_opioids,15.35
j1dZWmlF,MD,all_stimulants,8.72
j1dZWmlF,MD,heroin,0.88
j1dZWmlF,MD,fentanyl,6.42
j1dZWmlF,MD,cocaine,3.68
j1dZWmlF,MD,methamphetamine,3.68
j1dZWmlF,MD,benzodiazepine,2.63
j1dZWmlF,ME,all_drugs,32.03
j1dZWmlF,ME,all_opioids,12.14
j1dZWmlF,ME,all_stimulants,7.41
j1dZWmlF,ME,heroin,0.9
j1dZWmlF,ME,fentanyl,6.47
j1dZWmlF,ME,cocaine,3.07
j1dZWmlF,ME,methamphetamine,3.14
j1dZWmlF,ME,benzodiazepine,2.25
j1dZWmlF,MI,all_drugs,16.18
j1dZWmlF,MI,all_opioids,10.96
j1dZWmlF,MI,all_stimulants,4.66
j1dZWmlF,MI,heroin,0.63
j1dZWmlF,MI,fentanyl,3.96
j1dZWmlF,MI,cocaine,1.95
j1dZWmlF,MI,methamphetamine,2.33
j1dZWmlF,MI,benzodiazepine,1.7
j1dZWmlF,MN,all_drugs,20.35
j1dZWmlF,MN,all_opioids,8.14
j1dZWmlF,MN,all_stimulants,3.21
j1dZWmlF,MN,heroin,0.54
j1dZWmlF,MN,fentanyl,3.35
j1dZWmlF,MN,cocaine,1.39
j1dZWmlF,MN,methamphetamine,1.84
j1dZWmlF,MN,benzodiazepine,1.03
j1dZWmlF,MO,all_drugs,28.93
j1dZWmlF,MO,all_opioids,15.3
j1dZWmlF,MO,all_stimulants,6.02
j1dZWmlF,MO,heroin,0.81
j1dZWmlF,MO,fentanyl,4.36
j1dZWmlF,MO,cocaine,1.6
j1dZWmlF,MO,methamphetamine,3.57
j1dZWmlF,MO,benzodiazepine,2.19
j1dZWmlF,MS,all_drugs,21.04
j1dZWmlF,MS,all_opioids,10.93
j1dZWmlF,MS,all_stimulants,3.95
j1dZWmlF,MS,heroin,0.65
j1dZWmlF,MS,fentanyl,4.03
j1dZWmlF,MS,cocaine,1.53
j1dZWmlF,MS,methamphetamine,1.49
j1dZWmlF,MS,benzodiazepine,1.28
j1dZWmlF,MT,all_drugs,19.95
j1dZWmlF,MT,all_opioids,6.64
j1dZWmlF,MT,all_stimulants,3.73
j1dZWmlF,MT,heroin,0.59
j1dZWmlF,MT,fentanyl,3.53
j1dZWmlF,MT,cocaine,1.39
